Page,Date,PageViews
Sam_Anderson_(Tamil_actor),2015-02-03,35.0
Sam_Anderson_(Tamil_actor),2015-02-04,39.0
Sam_Anderson_(Tamil_actor),2015-02-05,51.0
Sam_Anderson_(Tamil_actor),2015-02-06,42.0
Sam_Anderson_(Tamil_actor),2015-02-07,40.0
Sam_Anderson_(Tamil_actor),2015-02-08,40.0
Sam_Anderson_(Tamil_actor),2015-02-09,45.0
Sam_Anderson_(Tamil_actor),2015-02-10,43.0
Sam_Anderson_(Tamil_actor),2015-02-11,47.0
Sam_Anderson_(Tamil_actor),2015-02-12,44.0
Sam_Anderson_(Tamil_actor),2015-02-13,38.0
Sam_Anderson_(Tamil_actor),2015-02-14,34.0
Sam_Anderson_(Tamil_actor),2015-02-15,31.0
Sam_Anderson_(Tamil_actor),2015-02-16,36.0
Sam_Anderson_(Tamil_actor),2015-02-17,34.0
Sam_Anderson_(Tamil_actor),2015-02-18,44.0
Sam_Anderson_(Tamil_actor),2015-02-19,31.0
Sam_Anderson_(Tamil_actor),2015-02-20,46.0
Sam_Anderson_(Tamil_actor),2015-02-21,38.0
Sam_Anderson_(Tamil_actor),2015-02-22,27.0
Sam_Anderson_(Tamil_actor),2015-02-23,54.0
Sam_Anderson_(Tamil_actor),2015-02-24,40.0
Sam_Anderson_(Tamil_actor),2015-02-25,59.0
Sam_Anderson_(Tamil_actor),2015-02-26,53.0
Sam_Anderson_(Tamil_actor),2015-02-27,53.0
Sam_Anderson_(Tamil_actor),2015-02-28,51.0
Sam_Anderson_(Tamil_actor),2015-03-01,40.0
Sam_Anderson_(Tamil_actor),2015-03-02,40.0
Sam_Anderson_(Tamil_actor),2015-03-03,41.0
Sam_Anderson_(Tamil_actor),2015-03-04,55.0
Sam_Anderson_(Tamil_actor),2015-03-05,50.0
Sam_Anderson_(Tamil_actor),2015-03-06,156.0
Sam_Anderson_(Tamil_actor),2015-03-07,113.0
Sam_Anderson_(Tamil_actor),2015-03-08,90.0
Sam_Anderson_(Tamil_actor),2015-03-09,80.0
Sam_Anderson_(Tamil_actor),2015-03-10,84.0
Sam_Anderson_(Tamil_actor),2015-03-11,68.0
Sam_Anderson_(Tamil_actor),2015-03-12,66.0
Sam_Anderson_(Tamil_actor),2015-03-13,67.0
Sam_Anderson_(Tamil_actor),2015-03-14,67.0
Sam_Anderson_(Tamil_actor),2015-03-15,59.0
Sam_Anderson_(Tamil_actor),2015-03-16,54.0
Sam_Anderson_(Tamil_actor),2015-03-17,44.0
Sam_Anderson_(Tamil_actor),2015-03-18,57.0
Sam_Anderson_(Tamil_actor),2015-03-19,61.0
Sam_Anderson_(Tamil_actor),2015-03-20,57.0
Sam_Anderson_(Tamil_actor),2015-03-21,46.0
Sam_Anderson_(Tamil_actor),2015-03-22,36.0
Sam_Anderson_(Tamil_actor),2015-03-23,62.0
Sam_Anderson_(Tamil_actor),2015-03-24,56.0
Sam_Anderson_(Tamil_actor),2015-03-25,54.0
Sam_Anderson_(Tamil_actor),2015-03-26,33.0
Sam_Anderson_(Tamil_actor),2015-03-27,62.0
Sam_Anderson_(Tamil_actor),2015-03-28,29.0
Sam_Anderson_(Tamil_actor),2015-03-29,32.0
Sam_Anderson_(Tamil_actor),2015-03-30,40.0
Sam_Anderson_(Tamil_actor),2015-03-31,42.0
Sam_Anderson_(Tamil_actor),2015-04-01,38.0
Sam_Anderson_(Tamil_actor),2015-04-02,45.0
Sam_Anderson_(Tamil_actor),2015-04-03,37.0
Sam_Anderson_(Tamil_actor),2015-04-04,50.0
Sam_Anderson_(Tamil_actor),2015-04-05,32.0
Sam_Anderson_(Tamil_actor),2015-04-06,45.0
Sam_Anderson_(Tamil_actor),2015-04-07,45.0
Sam_Anderson_(Tamil_actor),2015-04-08,51.0
Sam_Anderson_(Tamil_actor),2015-04-09,45.0
Sam_Anderson_(Tamil_actor),2015-04-10,36.0
Sam_Anderson_(Tamil_actor),2015-04-11,30.0
Sam_Anderson_(Tamil_actor),2015-04-12,48.0
Sam_Anderson_(Tamil_actor),2015-04-13,56.0
Sam_Anderson_(Tamil_actor),2015-04-14,57.0
Sam_Anderson_(Tamil_actor),2015-04-15,69.0
Sam_Anderson_(Tamil_actor),2015-04-16,33.0
Sam_Anderson_(Tamil_actor),2015-04-17,40.0
Sam_Anderson_(Tamil_actor),2015-04-18,35.0
Sam_Anderson_(Tamil_actor),2015-04-19,38.0
Sam_Anderson_(Tamil_actor),2015-04-20,33.0
Sam_Anderson_(Tamil_actor),2015-04-21,34.0
Sam_Anderson_(Tamil_actor),2015-04-22,27.0
Sam_Anderson_(Tamil_actor),2015-04-23,28.0
Sam_Anderson_(Tamil_actor),2015-04-24,36.0
Sam_Anderson_(Tamil_actor),2015-04-25,20.0
Sam_Anderson_(Tamil_actor),2015-04-26,32.0
Sam_Anderson_(Tamil_actor),2015-04-27,46.0
Sam_Anderson_(Tamil_actor),2015-04-28,48.0
Sam_Anderson_(Tamil_actor),2015-04-29,45.0
Sam_Anderson_(Tamil_actor),2015-04-30,37.0
Sam_Anderson_(Tamil_actor),2015-05-01,47.0
Sam_Anderson_(Tamil_actor),2015-05-02,38.0
Sam_Anderson_(Tamil_actor),2015-05-03,27.0
Sam_Anderson_(Tamil_actor),2015-05-04,24.0
Sam_Anderson_(Tamil_actor),2015-05-05,23.0
Sam_Anderson_(Tamil_actor),2015-05-06,35.0
Sam_Anderson_(Tamil_actor),2015-05-07,34.0
Sam_Anderson_(Tamil_actor),2015-05-08,40.0
Sam_Anderson_(Tamil_actor),2015-05-09,41.0
Sam_Anderson_(Tamil_actor),2015-05-10,30.0
Sam_Anderson_(Tamil_actor),2015-05-11,25.0
Sam_Anderson_(Tamil_actor),2015-05-12,32.0
Sam_Anderson_(Tamil_actor),2015-05-13,31.0
Sam_Anderson_(Tamil_actor),2015-05-14,31.0
Sam_Anderson_(Tamil_actor),2015-05-15,26.0
Sam_Anderson_(Tamil_actor),2015-05-16,34.0
Sam_Anderson_(Tamil_actor),2015-05-17,28.0
Sam_Anderson_(Tamil_actor),2015-05-18,46.0
Sam_Anderson_(Tamil_actor),2015-05-19,24.0
Sam_Anderson_(Tamil_actor),2015-05-20,23.0
Sam_Anderson_(Tamil_actor),2015-05-21,36.0
Sam_Anderson_(Tamil_actor),2015-05-22,37.0
Sam_Anderson_(Tamil_actor),2015-05-23,30.0
Sam_Anderson_(Tamil_actor),2015-05-24,33.0
Sam_Anderson_(Tamil_actor),2015-05-25,36.0
Sam_Anderson_(Tamil_actor),2015-05-26,39.0
Sam_Anderson_(Tamil_actor),2015-05-27,27.0
Sam_Anderson_(Tamil_actor),2015-05-28,51.0
Sam_Anderson_(Tamil_actor),2015-05-29,40.0
Sam_Anderson_(Tamil_actor),2015-05-30,50.0
Sam_Anderson_(Tamil_actor),2015-05-31,23.0
Sam_Anderson_(Tamil_actor),2015-06-01,63.0
Sam_Anderson_(Tamil_actor),2015-06-02,41.0
Sam_Anderson_(Tamil_actor),2015-06-03,35.0
Sam_Anderson_(Tamil_actor),2015-06-04,49.0
Sam_Anderson_(Tamil_actor),2015-06-05,54.0
Sam_Anderson_(Tamil_actor),2015-06-06,26.0
Sam_Anderson_(Tamil_actor),2015-06-07,22.0
Sam_Anderson_(Tamil_actor),2015-06-08,42.0
Sam_Anderson_(Tamil_actor),2015-06-09,45.0
Sam_Anderson_(Tamil_actor),2015-06-10,41.0
Sam_Anderson_(Tamil_actor),2015-06-11,47.0
Sam_Anderson_(Tamil_actor),2015-06-12,52.0
Sam_Anderson_(Tamil_actor),2015-06-13,46.0
Sam_Anderson_(Tamil_actor),2015-06-14,46.0
Sam_Anderson_(Tamil_actor),2015-06-15,50.0
Sam_Anderson_(Tamil_actor),2015-06-16,43.0
Sam_Anderson_(Tamil_actor),2015-06-17,42.0
Sam_Anderson_(Tamil_actor),2015-06-18,54.0
Sam_Anderson_(Tamil_actor),2015-06-19,51.0
Sam_Anderson_(Tamil_actor),2015-06-20,38.0
Sam_Anderson_(Tamil_actor),2015-06-21,35.0
Sam_Anderson_(Tamil_actor),2015-06-22,85.0
Sam_Anderson_(Tamil_actor),2015-06-23,36.0
Sam_Anderson_(Tamil_actor),2015-06-24,53.0
Sam_Anderson_(Tamil_actor),2015-06-25,59.0
Sam_Anderson_(Tamil_actor),2015-06-26,53.0
Sam_Anderson_(Tamil_actor),2015-06-27,48.0
Sam_Anderson_(Tamil_actor),2015-06-28,36.0
Sam_Anderson_(Tamil_actor),2015-06-29,54.0
Sam_Anderson_(Tamil_actor),2015-06-30,62.0
Sam_Anderson_(Tamil_actor),2015-07-01,27.0
Sam_Anderson_(Tamil_actor),2015-07-02,58.0
Sam_Anderson_(Tamil_actor),2015-07-03,36.0
Sam_Anderson_(Tamil_actor),2015-07-04,31.0
Sam_Anderson_(Tamil_actor),2015-07-05,33.0
Sam_Anderson_(Tamil_actor),2015-07-06,31.0
Sam_Anderson_(Tamil_actor),2015-07-07,28.0
Sam_Anderson_(Tamil_actor),2015-07-08,39.0
Sam_Anderson_(Tamil_actor),2015-07-09,46.0
Shah_Rukh_Khan,2010-04-04,227.0
Shah_Rukh_Khan,2010-04-05,498.0
Shah_Rukh_Khan,2010-04-06,424.0
Shah_Rukh_Khan,2010-04-07,429.0
Shah_Rukh_Khan,2010-04-08,406.0
Shah_Rukh_Khan,2010-04-09,444.0
Shah_Rukh_Khan,2010-04-10,406.0
Shah_Rukh_Khan,2010-04-11,366.0
Shah_Rukh_Khan,2010-04-12,371.0
Shah_Rukh_Khan,2010-04-13,360.0
Shah_Rukh_Khan,2010-04-14,325.0
Shah_Rukh_Khan,2010-04-15,312.0
Shah_Rukh_Khan,2010-04-16,354.0
Shah_Rukh_Khan,2010-04-17,347.0
Shah_Rukh_Khan,2010-04-18,341.0
Shah_Rukh_Khan,2010-04-19,379.0
Shah_Rukh_Khan,2010-04-20,358.0
Shah_Rukh_Khan,2010-04-21,260.0
Shah_Rukh_Khan,2010-04-22,338.0
Shah_Rukh_Khan,2010-04-23,360.0
Shah_Rukh_Khan,2010-04-24,409.0
Shah_Rukh_Khan,2010-04-25,433.0
Shah_Rukh_Khan,2010-04-26,358.0
Shah_Rukh_Khan,2010-04-27,344.0
Shah_Rukh_Khan,2010-04-28,333.0
Shah_Rukh_Khan,2010-04-29,352.0
Shah_Rukh_Khan,2010-04-30,316.0
Shah_Rukh_Khan,2010-05-01,381.0
Shah_Rukh_Khan,2010-05-02,352.0
Shah_Rukh_Khan,2010-05-03,345.0
Shah_Rukh_Khan,2010-05-04,304.0
Shah_Rukh_Khan,2010-05-05,325.0
Shah_Rukh_Khan,2010-05-06,294.0
Shah_Rukh_Khan,2010-05-07,376.0
Shah_Rukh_Khan,2010-05-08,364.0
Shah_Rukh_Khan,2010-05-09,337.0
Shah_Rukh_Khan,2010-05-10,385.0
Shah_Rukh_Khan,2010-05-11,296.0
Shah_Rukh_Khan,2010-05-12,279.0
Shah_Rukh_Khan,2010-05-13,301.0
Shah_Rukh_Khan,2010-05-14,303.0
Shah_Rukh_Khan,2010-05-15,393.0
Shah_Rukh_Khan,2010-05-16,340.0
Shah_Rukh_Khan,2010-05-17,362.0
Shah_Rukh_Khan,2010-05-18,258.0
Shah_Rukh_Khan,2010-05-19,260.0
Shah_Rukh_Khan,2010-05-20,261.0
Shah_Rukh_Khan,2010-05-21,303.0
Shah_Rukh_Khan,2010-05-22,283.0
Shah_Rukh_Khan,2010-05-23,344.0
Shah_Rukh_Khan,2010-05-24,371.0
Shah_Rukh_Khan,2010-05-25,314.0
Shah_Rukh_Khan,2010-05-26,254.0
Shah_Rukh_Khan,2010-05-27,216.0
Shah_Rukh_Khan,2010-05-28,229.0
Shah_Rukh_Khan,2010-05-29,346.0
Shah_Rukh_Khan,2010-05-30,292.0
Shah_Rukh_Khan,2010-05-31,301.0
Shah_Rukh_Khan,2010-06-01,303.0
Shah_Rukh_Khan,2010-06-02,283.0
Shah_Rukh_Khan,2010-06-03,309.0
Shah_Rukh_Khan,2010-06-04,275.0
Shah_Rukh_Khan,2010-06-05,277.0
Shah_Rukh_Khan,2010-06-06,231.0
Shah_Rukh_Khan,2010-06-07,295.0
Shah_Rukh_Khan,2010-06-08,247.0
Shah_Rukh_Khan,2010-06-09,235.0
Shah_Rukh_Khan,2010-06-10,252.0
Shah_Rukh_Khan,2010-06-11,141.0
Shah_Rukh_Khan,2010-06-12,62.0
Shah_Rukh_Khan,2010-06-13,44.0
Shah_Rukh_Khan,2010-06-14,38.0
Shah_Rukh_Khan,2010-06-15,113.0
Shah_Rukh_Khan,2010-06-16,157.0
Shah_Rukh_Khan,2010-06-17,284.0
Shah_Rukh_Khan,2010-06-18,282.0
Shah_Rukh_Khan,2010-06-19,335.0
Shah_Rukh_Khan,2010-06-20,278.0
Shah_Rukh_Khan,2010-06-21,261.0
Shah_Rukh_Khan,2010-06-22,241.0
Shah_Rukh_Khan,2010-06-23,242.0
Shah_Rukh_Khan,2010-06-24,205.0
Shah_Rukh_Khan,2010-06-25,194.0
Shah_Rukh_Khan,2010-06-26,322.0
Shah_Rukh_Khan,2010-06-27,88.0
Shah_Rukh_Khan,2010-06-28,148.0
Shah_Rukh_Khan,2010-06-29,244.0
Shah_Rukh_Khan,2010-06-30,270.0
Shah_Rukh_Khan,2010-07-01,240.0
Shah_Rukh_Khan,2010-07-02,273.0
Shah_Rukh_Khan,2010-07-03,252.0
Shah_Rukh_Khan,2010-07-04,207.0
Shah_Rukh_Khan,2010-07-05,111.0
Shah_Rukh_Khan,2010-07-06,242.0
Shah_Rukh_Khan,2010-07-07,110.0
Shah_Rukh_Khan,2010-07-08,
Shah_Rukh_Khan,2010-07-09,
Shah_Rukh_Khan,2010-07-10,211.0
Shah_Rukh_Khan,2010-07-11,237.0
Shah_Rukh_Khan,2010-07-12,294.0
Shah_Rukh_Khan,2010-07-13,201.0
Shah_Rukh_Khan,2010-07-14,227.0
Shah_Rukh_Khan,2010-07-15,245.0
Shah_Rukh_Khan,2010-07-16,250.0
Shah_Rukh_Khan,2010-07-17,255.0
Shah_Rukh_Khan,2010-07-18,290.0
Shah_Rukh_Khan,2010-07-19,264.0
Shah_Rukh_Khan,2010-07-20,294.0
Shah_Rukh_Khan,2010-07-21,238.0
Shah_Rukh_Khan,2010-07-22,231.0
Shah_Rukh_Khan,2010-07-23,363.0
Shah_Rukh_Khan,2010-07-24,339.0
Shah_Rukh_Khan,2010-07-25,344.0
Shah_Rukh_Khan,2010-07-26,380.0
Shah_Rukh_Khan,2010-07-27,345.0
Shah_Rukh_Khan,2010-07-28,329.0
Shah_Rukh_Khan,2010-07-29,305.0
Shah_Rukh_Khan,2010-07-30,295.0
Shah_Rukh_Khan,2010-07-31,336.0
Shah_Rukh_Khan,2010-08-01,361.0
Shah_Rukh_Khan,2010-08-02,359.0
Shah_Rukh_Khan,2010-08-03,369.0
Shah_Rukh_Khan,2010-08-04,317.0
Shah_Rukh_Khan,2010-08-05,288.0
Shah_Rukh_Khan,2010-08-06,303.0
Shah_Rukh_Khan,2010-08-07,322.0
Shah_Rukh_Khan,2010-08-08,347.0
Shah_Rukh_Khan,2010-08-09,359.0
Shah_Rukh_Khan,2010-08-10,288.0
Shah_Rukh_Khan,2010-08-11,344.0
Shah_Rukh_Khan,2010-08-12,280.0
Shah_Rukh_Khan,2010-08-13,294.0
Shah_Rukh_Khan,2010-08-14,344.0
Shah_Rukh_Khan,2010-08-15,373.0
Shah_Rukh_Khan,2010-08-16,330.0
Shah_Rukh_Khan,2010-08-17,285.0
Shah_Rukh_Khan,2010-08-18,331.0
Shah_Rukh_Khan,2010-08-19,285.0
Shah_Rukh_Khan,2010-08-20,342.0
Shah_Rukh_Khan,2010-08-21,344.0
Shah_Rukh_Khan,2010-08-22,329.0
Shah_Rukh_Khan,2010-08-23,335.0
Shah_Rukh_Khan,2010-08-24,286.0
Shah_Rukh_Khan,2010-08-25,334.0
Shah_Rukh_Khan,2010-08-26,283.0
Shah_Rukh_Khan,2010-08-27,427.0
Shah_Rukh_Khan,2010-08-28,322.0
Shah_Rukh_Khan,2010-08-29,354.0
Shah_Rukh_Khan,2010-08-30,337.0
Shah_Rukh_Khan,2010-08-31,342.0
Shah_Rukh_Khan,2010-09-01,278.0
Shah_Rukh_Khan,2010-09-02,377.0
Shah_Rukh_Khan,2010-09-03,324.0
Shah_Rukh_Khan,2010-09-04,287.0
Shah_Rukh_Khan,2010-09-05,349.0
Shah_Rukh_Khan,2010-09-06,327.0
Shah_Rukh_Khan,2010-09-07,316.0
Shah_Rukh_Khan,2010-09-08,287.0
Shah_Rukh_Khan,2010-09-09,387.0
Shah_Rukh_Khan,2010-09-10,287.0
Shah_Rukh_Khan,2010-09-11,307.0
Shah_Rukh_Khan,2010-09-12,351.0
Shah_Rukh_Khan,2010-09-13,357.0
Shah_Rukh_Khan,2010-09-14,312.0
Shah_Rukh_Khan,2010-09-15,314.0
Shah_Rukh_Khan,2010-09-16,320.0
Shah_Rukh_Khan,2010-09-17,304.0
Shah_Rukh_Khan,2010-09-18,344.0
Shah_Rukh_Khan,2010-09-19,312.0
Shah_Rukh_Khan,2010-09-20,337.0
Shah_Rukh_Khan,2010-09-21,301.0
Shah_Rukh_Khan,2010-09-22,288.0
Shah_Rukh_Khan,2010-09-23,311.0
Shah_Rukh_Khan,2010-09-24,321.0
Shah_Rukh_Khan,2010-09-25,334.0
Shah_Rukh_Khan,2010-09-26,337.0
Shah_Rukh_Khan,2010-09-27,271.0
Shah_Rukh_Khan,2010-09-28,318.0
Shah_Rukh_Khan,2010-09-29,311.0
Shah_Rukh_Khan,2010-09-30,286.0
Shah_Rukh_Khan,2010-10-01,318.0
Shah_Rukh_Khan,2010-10-02,338.0
Shah_Rukh_Khan,2010-10-03,345.0
Shah_Rukh_Khan,2010-10-04,319.0
Shah_Rukh_Khan,2010-10-05,305.0
Shah_Rukh_Khan,2010-10-06,333.0
Shah_Rukh_Khan,2010-10-07,300.0
Shah_Rukh_Khan,2010-10-08,371.0
Shah_Rukh_Khan,2010-10-09,356.0
Shah_Rukh_Khan,2010-10-10,291.0
Shah_Rukh_Khan,2010-10-11,338.0
Shah_Rukh_Khan,2010-10-12,287.0
Shah_Rukh_Khan,2010-10-13,287.0
Shah_Rukh_Khan,2010-10-14,236.0
Shah_Rukh_Khan,2010-10-15,290.0
Shah_Rukh_Khan,2010-10-16,340.0
Shah_Rukh_Khan,2010-10-17,340.0
Shah_Rukh_Khan,2010-10-18,369.0
Shah_Rukh_Khan,2010-10-19,344.0
Shah_Rukh_Khan,2010-10-20,317.0
Shah_Rukh_Khan,2010-10-21,290.0
Shah_Rukh_Khan,2010-10-22,308.0
Shah_Rukh_Khan,2010-10-23,427.0
Shah_Rukh_Khan,2010-10-24,337.0
Shah_Rukh_Khan,2010-10-25,370.0
Shah_Rukh_Khan,2010-10-26,313.0
Shah_Rukh_Khan,2010-10-27,296.0
Shah_Rukh_Khan,2010-10-28,272.0
Shah_Rukh_Khan,2010-10-29,314.0
Shah_Rukh_Khan,2010-10-30,287.0
Shah_Rukh_Khan,2010-10-31,290.0
Shah_Rukh_Khan,2010-11-01,219.0
Shah_Rukh_Khan,2010-11-02,347.0
Shah_Rukh_Khan,2010-11-03,249.0
Shah_Rukh_Khan,2010-11-04,219.0
Shah_Rukh_Khan,2010-11-05,207.0
Shah_Rukh_Khan,2010-11-06,268.0
Shah_Rukh_Khan,2010-11-07,234.0
Shah_Rukh_Khan,2010-11-08,230.0
Shah_Rukh_Khan,2010-11-09,237.0
Shah_Rukh_Khan,2010-11-10,228.0
Shah_Rukh_Khan,2010-11-11,158.0
Shah_Rukh_Khan,2010-11-12,214.0
Shah_Rukh_Khan,2010-11-13,190.0
Shah_Rukh_Khan,2010-11-14,204.0
Shah_Rukh_Khan,2010-11-15,150.0
Shah_Rukh_Khan,2010-11-16,157.0
Shah_Rukh_Khan,2010-11-17,195.0
Shah_Rukh_Khan,2010-11-18,204.0
Shah_Rukh_Khan,2010-11-19,193.0
Shah_Rukh_Khan,2010-11-20,217.0
Shah_Rukh_Khan,2010-11-21,259.0
Shah_Rukh_Khan,2010-11-22,212.0
Shah_Rukh_Khan,2010-11-23,174.0
Shah_Rukh_Khan,2010-11-24,213.0
Shah_Rukh_Khan,2010-11-25,176.0
Shah_Rukh_Khan,2010-11-26,201.0
Shah_Rukh_Khan,2010-11-27,186.0
Shah_Rukh_Khan,2010-11-28,185.0
Shah_Rukh_Khan,2010-11-29,189.0
Shah_Rukh_Khan,2010-11-30,90.0
Shah_Rukh_Khan,2010-12-01,219.0
Shah_Rukh_Khan,2010-12-02,195.0
Shah_Rukh_Khan,2010-12-03,184.0
Shah_Rukh_Khan,2010-12-04,200.0
Shah_Rukh_Khan,2010-12-05,228.0
Shah_Rukh_Khan,2010-12-06,210.0
Shah_Rukh_Khan,2010-12-07,172.0
Shah_Rukh_Khan,2010-12-08,234.0
Shah_Rukh_Khan,2010-12-09,223.0
Shah_Rukh_Khan,2010-12-10,191.0
Shah_Rukh_Khan,2010-12-11,236.0
Shah_Rukh_Khan,2010-12-12,258.0
Shah_Rukh_Khan,2010-12-13,220.0
Shah_Rukh_Khan,2010-12-14,222.0
Shah_Rukh_Khan,2010-12-15,202.0
Shah_Rukh_Khan,2010-12-16,170.0
Shah_Rukh_Khan,2010-12-17,164.0
Shah_Rukh_Khan,2010-12-18,188.0
Shah_Rukh_Khan,2010-12-19,271.0
Shah_Rukh_Khan,2010-12-20,199.0
Shah_Rukh_Khan,2010-12-21,214.0
Shah_Rukh_Khan,2010-12-22,248.0
Shah_Rukh_Khan,2010-12-23,293.0
Shah_Rukh_Khan,2010-12-24,269.0
Shah_Rukh_Khan,2010-12-25,254.0
Shah_Rukh_Khan,2010-12-26,225.0
Shah_Rukh_Khan,2010-12-27,249.0
Shah_Rukh_Khan,2010-12-28,268.0
Shah_Rukh_Khan,2010-12-29,287.0
Shah_Rukh_Khan,2010-12-30,260.0
Shah_Rukh_Khan,2010-12-31,299.0
Shah_Rukh_Khan,2011-01-01,227.0
Shah_Rukh_Khan,2011-01-02,328.0
Shah_Rukh_Khan,2011-01-03,294.0
Shah_Rukh_Khan,2011-01-04,249.0
Shah_Rukh_Khan,2011-01-05,243.0
Shah_Rukh_Khan,2011-01-06,197.0
Shah_Rukh_Khan,2011-01-07,227.0
Shah_Rukh_Khan,2011-01-08,292.0
Shah_Rukh_Khan,2011-01-09,263.0
Shah_Rukh_Khan,2011-01-10,254.0
Shah_Rukh_Khan,2011-01-11,276.0
Shah_Rukh_Khan,2011-01-12,232.0
Shah_Rukh_Khan,2011-01-13,235.0
Shah_Rukh_Khan,2011-01-14,255.0
Shah_Rukh_Khan,2011-01-15,258.0
Shah_Rukh_Khan,2011-01-16,260.0
Shah_Rukh_Khan,2011-01-17,252.0
Shah_Rukh_Khan,2011-01-18,202.0
Shah_Rukh_Khan,2011-01-19,216.0
Shah_Rukh_Khan,2011-01-20,288.0
Shah_Rukh_Khan,2011-01-21,272.0
Shah_Rukh_Khan,2011-01-22,301.0
Shah_Rukh_Khan,2011-01-23,330.0
Shah_Rukh_Khan,2011-01-24,282.0
Shah_Rukh_Khan,2011-01-25,301.0
Shah_Rukh_Khan,2011-01-26,250.0
Shah_Rukh_Khan,2011-01-27,225.0
Shah_Rukh_Khan,2011-01-28,203.0
Shah_Rukh_Khan,2011-01-29,300.0
Shah_Rukh_Khan,2011-01-30,370.0
Shah_Rukh_Khan,2011-01-31,316.0
Shah_Rukh_Khan,2011-02-01,247.0
Shah_Rukh_Khan,2011-02-02,234.0
Shah_Rukh_Khan,2011-02-03,236.0
Shah_Rukh_Khan,2011-02-04,261.0
Shah_Rukh_Khan,2011-02-05,314.0
Shah_Rukh_Khan,2011-02-06,378.0
Shah_Rukh_Khan,2011-02-07,392.0
Shah_Rukh_Khan,2011-02-08,354.0
Shah_Rukh_Khan,2011-02-09,310.0
Shah_Rukh_Khan,2011-02-10,276.0
Shah_Rukh_Khan,2011-02-11,276.0
Shah_Rukh_Khan,2011-02-12,275.0
Shah_Rukh_Khan,2011-02-13,332.0
Shah_Rukh_Khan,2011-02-14,252.0
Shah_Rukh_Khan,2011-02-15,258.0
Shah_Rukh_Khan,2011-02-16,282.0
Shah_Rukh_Khan,2011-02-17,236.0
Shah_Rukh_Khan,2011-02-18,261.0
Shah_Rukh_Khan,2011-02-19,277.0
Shah_Rukh_Khan,2011-02-20,301.0
Shah_Rukh_Khan,2011-02-21,298.0
Shah_Rukh_Khan,2011-02-22,274.0
Shah_Rukh_Khan,2011-02-23,278.0
Shah_Rukh_Khan,2011-02-24,281.0
Shah_Rukh_Khan,2011-02-25,259.0
Shah_Rukh_Khan,2011-02-26,332.0
Shah_Rukh_Khan,2011-02-27,303.0
Shah_Rukh_Khan,2011-02-28,244.0
Shah_Rukh_Khan,2011-03-01,254.0
Shah_Rukh_Khan,2011-03-02,241.0
Shah_Rukh_Khan,2011-03-03,212.0
Shah_Rukh_Khan,2011-03-04,266.0
Shah_Rukh_Khan,2011-03-05,324.0
Shah_Rukh_Khan,2011-03-06,304.0
Shah_Rukh_Khan,2011-03-07,284.0
Shah_Rukh_Khan,2011-03-08,196.0
Shah_Rukh_Khan,2011-03-09,250.0
Shah_Rukh_Khan,2011-03-10,197.0
Shah_Rukh_Khan,2011-03-11,164.0
Shah_Rukh_Khan,2011-03-12,181.0
Shah_Rukh_Khan,2011-03-13,226.0
Shah_Rukh_Khan,2011-03-14,272.0
Shah_Rukh_Khan,2011-03-15,288.0
Shah_Rukh_Khan,2011-03-16,232.0
Shah_Rukh_Khan,2011-03-17,234.0
Shah_Rukh_Khan,2011-03-18,232.0
Shah_Rukh_Khan,2011-03-19,191.0
Shah_Rukh_Khan,2011-03-20,232.0
Shah_Rukh_Khan,2011-03-21,249.0
Shah_Rukh_Khan,2011-03-22,192.0
Shah_Rukh_Khan,2011-03-23,198.0
Shah_Rukh_Khan,2011-03-24,181.0
Shah_Rukh_Khan,2011-03-25,238.0
Shah_Rukh_Khan,2011-03-26,226.0
Shah_Rukh_Khan,2011-03-27,260.0
Shah_Rukh_Khan,2011-03-28,271.0
Shah_Rukh_Khan,2011-03-29,224.0
Shah_Rukh_Khan,2011-03-30,241.0
Shah_Rukh_Khan,2011-03-31,225.0
Shah_Rukh_Khan,2011-04-01,239.0
Shah_Rukh_Khan,2011-04-02,228.0
Shah_Rukh_Khan,2011-04-03,237.0
Shah_Rukh_Khan,2011-04-04,240.0
Shah_Rukh_Khan,2011-04-05,243.0
Shah_Rukh_Khan,2011-04-06,262.0
Shah_Rukh_Khan,2011-04-07,316.0
Shah_Rukh_Khan,2011-04-08,294.0
Shah_Rukh_Khan,2011-04-09,239.0
Shah_Rukh_Khan,2011-04-10,272.0
Shah_Rukh_Khan,2011-04-11,241.0
Shah_Rukh_Khan,2011-04-12,268.0
Shah_Rukh_Khan,2011-04-13,240.0
Shah_Rukh_Khan,2011-04-14,316.0
Shah_Rukh_Khan,2011-04-15,243.0
Shah_Rukh_Khan,2011-04-16,239.0
Shah_Rukh_Khan,2011-04-17,333.0
Shah_Rukh_Khan,2011-04-18,276.0
Shah_Rukh_Khan,2011-04-19,275.0
Shah_Rukh_Khan,2011-04-20,243.0
Shah_Rukh_Khan,2011-04-21,251.0
Shah_Rukh_Khan,2011-04-22,250.0
Shah_Rukh_Khan,2011-04-23,273.0
Shah_Rukh_Khan,2011-04-24,322.0
Shah_Rukh_Khan,2011-04-25,231.0
Shah_Rukh_Khan,2011-04-26,273.0
Shah_Rukh_Khan,2011-04-27,240.0
Shah_Rukh_Khan,2011-04-28,266.0
Shah_Rukh_Khan,2011-04-29,239.0
Shah_Rukh_Khan,2011-04-30,225.0
Shah_Rukh_Khan,2011-05-01,255.0
